source,key,version_name,binoScore,ppl,xppl
LLAMA,tldr-390,original,0.7771428823471069,2.125,2.734375
OpenAI,tldr-390,original,0.75789475440979,2.25,2.96875
Eleuther-AI,tldr-390,original,1.1377778053283691,4.0,3.515625
Human,tldr-390,original,1.046632170677185,3.15625,3.015625
OpenAI,tldr-391,original,0.7365269660949707,1.921875,2.609375
BigScience,tldr-391,original,0.939226508140564,2.65625,2.828125
Tsinghua,tldr-391,original,0.8756476640701294,2.640625,3.015625
Eleuther-AI,tldr-391,original,1.065326690673828,3.3125,3.109375
LLAMA,tldr-391,original,0.73828125,1.4765625,2.0
Human,tldr-391,original,0.8709677457809448,2.53125,2.90625
PaLM,tldr-391,original,0.7388888597488403,2.078125,2.8125
PaLM,tldr-392,original,0.7339181303977966,1.9609375,2.671875
BigScience,tldr-392,original,0.9894737005233764,2.9375,2.96875
Human,tldr-392,original,0.9322034120559692,2.578125,2.765625
Eleuther-AI,tldr-392,original,1.09183669090271,3.34375,3.0625
LLAMA,tldr-392,original,0.8048780560493469,2.0625,2.5625
OpenAI,tldr-392,original,0.8070175647735596,2.15625,2.671875
Tsinghua,tldr-392,original,0.6822916865348816,1.0234375,1.5
OpenAI,tldr-393,original,0.8125,2.03125,2.5
PaLM,tldr-393,original,0.7351190447807312,1.9296875,2.625
Human,tldr-393,original,0.9166666865348816,2.234375,2.4375
BigScience,tldr-393,original,1.0822784900665283,2.671875,2.46875
Tsinghua,tldr-393,original,0.8703703880310059,2.203125,2.53125
Eleuther-AI,tldr-393,original,1.3246753215789795,3.1875,2.40625
LLAMA,tldr-393,original,0.8441558480262756,2.03125,2.40625
Eleuther-AI,tldr-394,original,1.0701754093170166,2.859375,2.671875
PaLM,tldr-394,original,0.7204968929290771,1.8125,2.515625
OpenAI,tldr-394,original,0.7988505959510803,2.171875,2.71875
LLAMA,tldr-394,original,0.8222222328186035,2.3125,2.8125
Tsinghua,tldr-394,original,0.7335766553878784,1.5703125,2.140625
Human,tldr-394,original,1.137930989265442,3.09375,2.71875
BigScience,tldr-394,original,1.0291261672973633,3.3125,3.21875
BigScience,tldr-395,original,1.005319118499756,2.953125,2.9375
Human,tldr-395,original,0.9395349025726318,3.15625,3.359375
OpenAI,tldr-395,original,0.7476635575294495,1.25,1.671875
PaLM,tldr-395,original,0.903553307056427,2.78125,3.078125
Tsinghua,tldr-395,original,0.7292817831039429,1.03125,1.4140625
LLAMA,tldr-395,original,0.7860465049743652,1.3203125,1.6796875
Eleuther-AI,tldr-396,original,1.0625,2.65625,2.5
Human,tldr-396,original,0.9801324605941772,2.3125,2.359375
PaLM,tldr-396,original,0.8554216623306274,2.21875,2.59375
LLAMA,tldr-396,original,0.8208092451095581,2.21875,2.703125
OpenAI,tldr-396,original,0.8333333134651184,1.953125,2.34375
Tsinghua,tldr-396,original,0.8360655903816223,2.390625,2.859375
BigScience,tldr-396,original,1.016853928565979,2.828125,2.78125
Human,tldr-397,original,0.9468085169792176,2.78125,2.9375
BigScience,tldr-397,original,1.0329670906066897,2.9375,2.84375
Tsinghua,tldr-397,original,0.7771428823471069,2.125,2.734375
LLAMA,tldr-397,original,0.8724489808082581,2.671875,3.0625
Eleuther-AI,tldr-397,original,1.1961722373962402,3.90625,3.265625
OpenAI,tldr-397,original,0.9067357778549194,2.734375,3.015625
Human,tldr-398,original,0.9261083602905272,2.9375,3.171875
Eleuther-AI,tldr-398,original,1.1512194871902466,3.6875,3.203125
PaLM,tldr-398,original,0.8840579986572266,2.859375,3.234375
Tsinghua,tldr-398,original,0.7331081032752991,1.6953125,2.3125
OpenAI,tldr-398,original,0.7857142686843872,1.6328125,2.078125
LLAMA,tldr-398,original,0.7743055820465088,1.7421875,2.25
BigScience,tldr-398,original,0.988950252532959,2.796875,2.828125
PaLM,tldr-399,original,0.7283236980438232,1.96875,2.703125
OpenAI,tldr-399,original,0.8451613187789917,2.046875,2.421875
BigScience,tldr-399,original,1.1176470518112185,3.265625,2.921875
Tsinghua,tldr-399,original,0.8505154848098755,2.578125,3.03125
LLAMA,tldr-399,original,0.8717948794364929,2.65625,3.046875
Human,tldr-399,original,1.0,2.53125,2.53125
Eleuther-AI,tldr-399,original,1.107344627380371,3.0625,2.765625
LLAMA,tldr-400,original,0.8711656332015991,2.21875,2.546875
BigScience,tldr-400,original,1.0484848022460938,2.703125,2.578125
Eleuther-AI,tldr-400,original,1.2690058946609497,3.390625,2.671875
Tsinghua,tldr-400,original,0.7545454502105713,1.9453125,2.578125
Human,tldr-400,original,1.0555555820465088,2.671875,2.53125
PaLM,tldr-400,original,0.7704402804374695,1.9140625,2.484375
OpenAI,tldr-400,original,0.7799999713897705,1.828125,2.34375
OpenAI,tldr-401,original,0.7472527623176575,2.125,2.84375
Human,tldr-401,original,0.988505721092224,2.6875,2.71875
PaLM,tldr-401,original,0.8193548321723938,1.984375,2.421875
BigScience,tldr-401,original,1.0823529958724976,2.875,2.65625
LLAMA,tldr-401,original,0.8032258152961731,1.9453125,2.421875
Eleuther-AI,tldr-401,original,1.217105269432068,2.890625,2.375
Tsinghua,tldr-401,original,0.841176450252533,2.234375,2.65625
Human,tldr-402,original,1.0155038833618164,4.09375,4.03125
Eleuther-AI,tldr-402,original,1.0816326141357422,3.3125,3.0625
Tsinghua,tldr-402,original,0.9955357313156128,3.484375,3.5
LLAMA,tldr-402,original,0.7686567306518555,1.609375,2.09375
PaLM,tldr-402,original,0.9407407641410828,3.96875,4.21875
OpenAI,tldr-402,original,0.8474576473236084,1.5625,1.84375
PaLM,tldr-403,original,0.7890295386314392,1.4609375,1.8515625
Eleuther-AI,tldr-403,original,1.0727273225784302,2.765625,2.578125
LLAMA,tldr-403,original,0.781879186630249,1.8203125,2.328125
BigScience,tldr-403,original,0.9948453903198242,3.015625,3.03125
OpenAI,tldr-403,original,0.7683615684509277,2.125,2.765625
Human,tldr-403,original,0.9516128897666932,2.765625,2.90625
Tsinghua,tldr-403,original,0.7232142686843872,1.8984375,2.625
BigScience,tldr-404,original,1.0054054260253906,2.90625,2.890625
LLAMA,tldr-404,original,0.7708333134651184,1.734375,2.25
Tsinghua,tldr-404,original,0.7185430526733398,1.6953125,2.359375
OpenAI,tldr-404,original,0.7937062978744507,1.7734375,2.234375
Human,tldr-404,original,1.0102564096450806,3.078125,3.046875
PaLM,tldr-404,original,0.7846153974533081,2.390625,3.046875
Eleuther-AI,tldr-404,original,1.2642487287521362,3.8125,3.015625
Human,tldr-405,original,1.0320513248443604,2.515625,2.4375
LLAMA,tldr-405,original,0.7878788113594055,2.03125,2.578125
OpenAI,tldr-405,original,0.8245614171028137,2.203125,2.671875
Eleuther-AI,tldr-405,original,1.1513761281967163,3.921875,3.40625
BigScience,tldr-405,original,1.0,2.890625,2.890625
Tsinghua,tldr-405,original,0.808917224407196,1.984375,2.453125
PaLM,tldr-405,original,0.7810651063919067,2.0625,2.640625
OpenAI,tldr-406,original,0.7331081032752991,1.6953125,2.3125
LLAMA,tldr-406,original,0.8787878751754761,2.265625,2.578125
Tsinghua,tldr-406,original,0.8648648858070374,2.0,2.3125
BigScience,tldr-406,original,0.989130437374115,2.84375,2.875
Eleuther-AI,tldr-406,original,1.0538922548294067,2.75,2.609375
Human,tldr-406,original,0.9308176040649414,2.3125,2.484375
PaLM,tldr-406,original,0.7484471797943115,1.8828125,2.515625
Eleuther-AI,tldr-407,original,1.0748662948608398,3.140625,2.921875
BigScience,tldr-407,original,1.005917191505432,2.65625,2.640625
Tsinghua,tldr-407,original,0.8464285731315613,1.8515625,2.1875
PaLM,tldr-407,original,0.7708333134651184,1.734375,2.25
Human,tldr-407,original,1.0279330015182495,2.875,2.796875
LLAMA,tldr-407,original,0.9364162087440492,2.53125,2.703125
OpenAI,tldr-407,original,0.8690476417541504,2.28125,2.625
Tsinghua,tldr-408,original,0.7319587469100952,2.21875,3.03125
PaLM,tldr-408,original,0.7277777791023254,2.046875,2.8125
LLAMA,tldr-408,original,0.7972028255462646,1.78125,2.234375
BigScience,tldr-408,original,1.0223463773727417,2.859375,2.796875
Eleuther-AI,tldr-408,original,1.2048193216323853,3.125,2.59375
Human,tldr-408,original,0.8901734352111816,2.40625,2.703125
OpenAI,tldr-408,original,0.7791411280632019,1.984375,2.546875
PaLM,tldr-409,original,0.6305732727050781,1.546875,2.453125
Tsinghua,tldr-409,original,0.7853107452392578,2.171875,2.765625
BigScience,tldr-409,original,1.060109257698059,3.03125,2.859375
Eleuther-AI,tldr-409,original,1.1886792182922363,2.953125,2.484375
LLAMA,tldr-409,original,0.7824675440788269,1.8828125,2.40625
Human,tldr-409,original,0.988505721092224,2.6875,2.71875
OpenAI,tldr-409,original,0.8674699068069458,2.25,2.59375
Tsinghua,tldr-410,original,0.7193548679351807,1.7421875,2.421875
LLAMA,tldr-410,original,0.8295454382896423,2.28125,2.75
PaLM,tldr-410,original,0.7068965435028076,1.921875,2.71875
OpenAI,tldr-410,original,0.7263513803482056,1.6796875,2.3125
Eleuther-AI,tldr-410,original,1.2146596908569336,3.625,2.984375
Human,tldr-410,original,0.9047619104385376,2.375,2.625
BigScience,tldr-410,original,1.0765026807785034,3.078125,2.859375
Eleuther-AI,tldr-411,original,1.120192289352417,3.640625,3.25
OpenAI,tldr-411,original,0.7071129679679871,1.3203125,1.8671875
PaLM,tldr-411,original,0.682634711265564,1.78125,2.609375
BigScience,tldr-411,original,0.9847715497016908,3.03125,3.078125
Tsinghua,tldr-411,original,0.7960526347160339,1.890625,2.375
Human,tldr-411,original,0.9289340376853944,2.859375,3.078125
LLAMA,tldr-411,original,0.795597493648529,1.9765625,2.484375
LLAMA,tldr-412,original,0.8733333349227905,2.046875,2.34375
Eleuther-AI,tldr-412,original,1.073170781135559,2.75,2.5625
Tsinghua,tldr-412,original,1.2891566753387451,3.34375,2.59375
OpenAI,tldr-412,original,0.929411768913269,2.46875,2.65625
Human,tldr-412,original,1.0443037748336792,2.578125,2.46875
BigScience,tldr-412,original,1.0871795415878296,3.3125,3.046875
PaLM,tldr-412,original,0.8742514848709106,2.28125,2.609375
Tsinghua,tldr-413,original,0.88165682554245,2.328125,2.640625
Human,tldr-413,original,0.9675675630569458,2.796875,2.890625
OpenAI,tldr-413,original,0.9395604133605956,2.671875,2.84375
Eleuther-AI,tldr-413,original,1.1979695558547974,3.6875,3.078125
LLAMA,tldr-413,original,0.7718750238418579,1.9296875,2.5
BigScience,tldr-413,original,1.0974359512329102,3.34375,3.046875
Eleuther-AI,tldr-414,original,1.2587064504623413,3.953125,3.140625
LLAMA,tldr-414,original,0.8969072103500366,2.71875,3.03125
Human,tldr-414,original,1.1666666269302368,3.28125,2.8125
OpenAI,tldr-414,original,1.0686274766921997,3.40625,3.1875
Tsinghua,tldr-414,original,0.8098159432411194,2.0625,2.546875
PaLM,tldr-414,original,1.2068965435028076,3.828125,3.171875
LLAMA,tldr-415,original,0.7302631735801697,1.734375,2.375
Human,tldr-415,original,0.9534883499145508,2.5625,2.6875
BigScience,tldr-415,original,1.076923131942749,3.0625,2.84375
PaLM,tldr-415,original,0.593406617641449,1.6875,2.84375
Tsinghua,tldr-415,original,0.7469512224197388,1.9140625,2.5625
Eleuther-AI,tldr-415,original,0.8452380895614624,2.21875,2.625
OpenAI,tldr-415,original,0.6804733872413635,1.796875,2.640625
Human,tldr-416,original,0.9944751262664796,2.8125,2.828125
Tsinghua,tldr-416,original,0.7408536672592163,1.8984375,2.5625
PaLM,tldr-416,original,0.6404494643211365,1.78125,2.78125
OpenAI,tldr-416,original,0.7566137313842773,2.234375,2.953125
Eleuther-AI,tldr-416,original,1.047120451927185,3.125,2.984375
BigScience,tldr-416,original,0.984375,2.953125,3.0
LLAMA,tldr-416,original,0.8216560482978821,2.015625,2.453125
PaLM,tldr-417,original,0.6807692050933838,1.3828125,2.03125
OpenAI,tldr-417,original,0.7808641791343689,1.9765625,2.53125
BigScience,tldr-417,original,1.1404494047164917,3.171875,2.78125
Human,tldr-417,original,1.0349650382995603,2.3125,2.234375
Tsinghua,tldr-417,original,0.7285714149475098,1.59375,2.1875
LLAMA,tldr-417,original,0.7604166865348816,1.7109375,2.25
Eleuther-AI,tldr-417,original,0.981249988079071,2.453125,2.5
BigScience,tldr-418,original,1.0602409839630127,2.75,2.59375
Eleuther-AI,tldr-418,original,0.962499976158142,2.40625,2.5
LLAMA,tldr-418,original,0.7371794581413269,1.796875,2.4375
OpenAI,tldr-418,original,0.6964285969734192,1.828125,2.625
Tsinghua,tldr-418,original,0.7701149582862854,2.09375,2.71875
PaLM,tldr-418,original,0.6346153616905212,1.2890625,2.03125
Human,tldr-418,original,0.9044585824012756,2.21875,2.453125
Tsinghua,tldr-419,original,0.8799999952316284,3.09375,3.515625
LLAMA,tldr-419,original,0.8795811533927917,2.625,2.984375
PaLM,tldr-419,original,0.7945945858955383,2.296875,2.890625
Human,tldr-419,original,0.855614960193634,2.5,2.921875
OpenAI,tldr-419,original,0.9032257795333862,2.625,2.90625
BigScience,tldr-419,original,1.016759753227234,2.84375,2.796875
Eleuther-AI,tldr-419,original,0.94021737575531,2.703125,2.875
Human,tldr-420,original,0.9195979833602904,2.859375,3.109375
PaLM,tldr-420,original,0.6333333253860474,1.484375,2.34375
OpenAI,tldr-420,original,0.6840659379959106,1.9453125,2.84375
BigScience,tldr-420,original,1.1159420013427734,2.40625,2.15625
Tsinghua,tldr-420,original,0.7592592835426331,1.921875,2.53125
LLAMA,tldr-420,original,0.7610062956809998,1.890625,2.484375
BigScience,tldr-421,original,0.9609755873680116,3.078125,3.203125
Eleuther-AI,tldr-421,original,1.0483092069625854,3.390625,3.234375
Tsinghua,tldr-421,original,0.7664473652839661,1.8203125,2.375
Human,tldr-421,original,0.8820754885673523,2.921875,3.3125
OpenAI,tldr-421,original,0.7569060921669006,2.140625,2.828125
PaLM,tldr-421,original,0.8285714387893677,2.71875,3.28125
LLAMA,tldr-421,original,0.7514124512672424,2.078125,2.765625
LLAMA,tldr-422,original,0.8341968655586243,2.515625,3.015625
Human,tldr-422,original,1.0809248685836792,2.921875,2.703125
Tsinghua,tldr-422,original,0.8333333134651184,2.5,3.0
Eleuther-AI,tldr-422,original,1.1144278049468994,3.5,3.140625
PaLM,tldr-422,original,0.7193877696990967,2.203125,3.0625
BigScience,tldr-422,original,0.9505494236946106,2.703125,2.84375
OpenAI,tldr-422,original,0.7796609997749329,2.15625,2.765625
PaLM,tldr-423,original,0.7536231875419617,2.4375,3.234375
Eleuther-AI,tldr-423,original,1.1699999570846558,3.65625,3.125
Human,tldr-423,original,1.0151515007019043,3.140625,3.09375
BigScience,tldr-423,original,1.02173912525177,2.9375,2.875
OpenAI,tldr-423,original,0.7602040767669678,2.328125,3.0625
Tsinghua,tldr-423,original,0.8590909242630005,2.953125,3.4375
LLAMA,tldr-423,original,0.7469512224197388,1.9140625,2.5625
Tsinghua,tldr-424,original,0.7748344540596008,1.828125,2.359375
OpenAI,tldr-424,original,0.698630154132843,1.59375,2.28125
LLAMA,tldr-424,original,0.7516340017318726,1.796875,2.390625
PaLM,tldr-424,original,0.6858974099159241,1.671875,2.4375
Human,tldr-424,original,1.0307692289352417,3.140625,3.046875
BigScience,tldr-424,original,1.0205128192901611,3.109375,3.046875
OpenAI,tldr-425,original,0.7257384061813354,2.6875,3.703125
LLAMA,tldr-425,original,0.8222222328186035,2.3125,2.8125
PaLM,tldr-425,original,0.8602620363235474,3.078125,3.578125
BigScience,tldr-425,original,1.0,3.1875,3.1875
Tsinghua,tldr-425,original,0.871999979019165,3.40625,3.90625
Human,tldr-425,original,0.8870292901992798,3.3125,3.734375
BigScience,tldr-426,original,1.0695186853408811,3.125,2.921875
Eleuther-AI,tldr-426,original,1.2202380895614624,3.203125,2.625
Human,tldr-426,original,0.9529411792755128,2.53125,2.65625
LLAMA,tldr-426,original,0.7965116500854492,2.140625,2.6875
PaLM,tldr-426,original,0.8285714387893677,2.265625,2.734375
Tsinghua,tldr-426,original,0.7564935088157654,1.8203125,2.40625
OpenAI,tldr-426,original,0.8853503465652466,2.171875,2.453125
OpenAI,tldr-427,original,0.7322580814361572,1.7734375,2.421875
Human,tldr-427,original,0.8263157606124878,2.453125,2.96875
LLAMA,tldr-427,original,0.800000011920929,2.0625,2.578125
PaLM,tldr-427,original,0.7049180269241333,2.015625,2.859375
Eleuther-AI,tldr-427,original,1.0861244201660156,3.546875,3.265625
Tsinghua,tldr-427,original,0.7433155179023743,2.171875,2.921875
BigScience,tldr-427,original,0.9746192693710328,3.0,3.078125
LLAMA,tldr-428,original,0.7758620977401733,1.7578125,2.265625
Tsinghua,tldr-428,original,0.7191011309623718,2.0,2.78125
Human,tldr-428,original,0.8947368264198303,2.921875,3.265625
Eleuther-AI,tldr-428,original,1.1549999713897705,3.609375,3.125
PaLM,tldr-428,original,0.7061611413955688,2.328125,3.296875
OpenAI,tldr-428,original,0.7598425149917603,1.5078125,1.984375
BigScience,tldr-428,original,1.016759753227234,2.84375,2.796875
PaLM,tldr-429,original,0.7107843160629272,2.265625,3.1875
Eleuther-AI,tldr-429,original,0.8726415038108826,2.890625,3.3125
BigScience,tldr-429,original,0.9420289993286132,3.046875,3.234375
LLAMA,tldr-429,original,0.8114285469055176,2.21875,2.734375
OpenAI,tldr-429,original,0.7017543911933899,1.875,2.671875
Human,tldr-429,original,0.8282828330993652,2.5625,3.09375
Tsinghua,tldr-429,original,0.8578431606292725,2.734375,3.1875
Eleuther-AI,tldr-430,original,1.2705882787704468,3.375,2.65625
Tsinghua,tldr-430,original,0.832335352897644,2.171875,2.609375
LLAMA,tldr-430,original,0.831250011920929,2.078125,2.5
Human,tldr-430,original,1.0679012537002563,2.703125,2.53125
BigScience,tldr-430,original,1.1220930814743042,3.015625,2.6875
OpenAI,tldr-430,original,0.8728323578834534,2.359375,2.703125
PaLM,tldr-430,original,0.7971014380455017,1.71875,2.15625
Eleuther-AI,tldr-431,original,1.4931507110595703,3.40625,2.28125
OpenAI,tldr-431,original,0.8026315569877625,1.90625,2.375
Tsinghua,tldr-431,original,0.7292993664741516,1.7890625,2.453125
Human,tldr-431,original,0.9513513445854188,2.75,2.890625
BigScience,tldr-431,original,1.1464967727661133,2.8125,2.453125
LLAMA,tldr-431,original,0.8401360511779785,1.9296875,2.296875
OpenAI,tldr-432,original,0.7914110422134399,2.015625,2.546875
BigScience,tldr-432,original,1.171270728111267,3.3125,2.828125
Tsinghua,tldr-432,original,0.7456140518188477,1.328125,1.78125
Human,tldr-432,original,0.9888268113136292,2.765625,2.796875
Human,tldr-433,original,0.9333333373069764,2.625,2.8125
BigScience,tldr-433,original,1.1687500476837158,2.921875,2.5
Eleuther-AI,tldr-433,original,1.1477272510528564,3.15625,2.75
OpenAI,tldr-433,original,0.7171428799629211,1.9609375,2.734375
Tsinghua,tldr-433,original,0.7026143670082092,1.6796875,2.390625
LLAMA,tldr-433,original,0.7777777910232544,1.859375,2.390625
BigScience,tldr-434,original,1.0545454025268557,2.71875,2.578125
Human,tldr-434,original,0.9946808218955994,2.921875,2.9375
Eleuther-AI,tldr-434,original,1.090909123420715,2.8125,2.578125
Tsinghua,tldr-434,original,0.7045454382896423,1.6953125,2.40625
OpenAI,tldr-434,original,0.8932584524154663,2.484375,2.78125
LLAMA,tldr-434,original,0.8125,2.03125,2.5
Tsinghua,tldr-435,original,0.7877697944641113,1.7109375,2.171875
LLAMA,tldr-435,original,0.73617023229599,1.3515625,1.8359375
OpenAI,tldr-435,original,0.7175140976905823,1.984375,2.765625
BigScience,tldr-435,original,0.9899497628211976,3.078125,3.109375
Eleuther-AI,tldr-435,original,1.1271185874938965,4.15625,3.6875
Human,tldr-435,original,0.9606741666793824,2.671875,2.78125
Tsinghua,tldr-436,original,0.8068181872367859,2.21875,2.75
BigScience,tldr-436,original,1.1193181276321411,3.078125,2.75
Human,tldr-436,original,0.8589743375778198,2.09375,2.4375
LLAMA,tldr-436,original,0.903954803943634,2.5,2.765625
OpenAI,tldr-436,original,0.7948718070983887,1.9375,2.4375
Eleuther-AI,tldr-436,original,1.2102272510528564,3.328125,2.75
Eleuther-AI,tldr-437,original,1.0538461208343506,4.28125,4.0625
Tsinghua,tldr-437,original,0.6941747665405273,1.1171875,1.609375
Human,tldr-437,original,0.8494623899459839,2.46875,2.90625
LLAMA,tldr-437,original,0.7745097875595093,1.8515625,2.390625
BigScience,tldr-437,original,0.9545454382896424,2.625,2.75
OpenAI,tldr-437,original,0.7350993156433105,1.734375,2.359375
Tsinghua,tldr-438,original,0.847953200340271,2.265625,2.671875
Human,tldr-438,original,1.0837209224700928,3.640625,3.359375
Eleuther-AI,tldr-438,original,1.145374417304993,4.0625,3.546875
BigScience,tldr-438,original,1.0932642221450806,3.296875,3.015625
OpenAI,tldr-438,original,0.7065868377685547,1.84375,2.609375
LLAMA,tldr-438,original,0.8098159432411194,2.0625,2.546875
OpenAI,tldr-439,original,0.8265895843505859,2.234375,2.703125
Human,tldr-439,original,1.0523256063461304,2.828125,2.6875
Tsinghua,tldr-439,original,0.7722222208976746,2.171875,2.8125
BigScience,tldr-439,original,0.99481862783432,3.0,3.015625
Eleuther-AI,tldr-439,original,1.1226993799209597,2.859375,2.546875
LLAMA,tldr-439,original,0.7939394116401672,2.046875,2.578125
LLAMA,tldr-440,original,0.7518247961997986,1.609375,2.140625
BigScience,tldr-440,original,1.0246305465698242,3.25,3.171875
Tsinghua,tldr-440,original,0.7168674468994141,1.859375,2.59375
Eleuther-AI,tldr-440,original,1.203125,3.609375,3.0
Human,tldr-440,original,0.9605911374092102,3.046875,3.171875
OpenAI,tldr-440,original,0.6279069781303406,2.109375,3.359375
LLAMA,tldr-441,original,0.8374999761581421,2.09375,2.5
Tsinghua,tldr-441,original,0.8231707215309143,2.109375,2.5625
Human,tldr-441,original,0.9428571462631226,3.09375,3.28125
Eleuther-AI,tldr-441,original,0.9959016442298888,3.796875,3.8125
OpenAI,tldr-441,original,0.8265306353569031,2.53125,3.0625
BigScience,tldr-441,original,0.9893048405647278,2.890625,2.921875
Human,tldr-442,original,1.0140844583511353,3.375,3.328125
OpenAI,tldr-442,original,1.0099999904632568,3.15625,3.125
Tsinghua,tldr-442,original,0.8708333373069763,3.265625,3.75
LLAMA,tldr-442,original,0.7401130199432373,2.046875,2.765625
Human,tldr-443,original,0.9205297827720642,2.171875,2.359375
Tsinghua,tldr-443,original,0.7387096881866455,1.7890625,2.421875
BigScience,tldr-443,original,1.0544217824935913,2.421875,2.296875
LLAMA,tldr-443,original,0.7933333516120911,1.859375,2.34375
OpenAI,tldr-443,original,0.6756756901741028,1.5625,2.3125
Eleuther-AI,tldr-444,original,1.373737335205078,4.25,3.09375
LLAMA,tldr-444,original,0.7570093274116516,1.265625,1.671875
Tsinghua,tldr-444,original,0.756302535533905,1.40625,1.859375
Human,tldr-444,original,0.9664429426193236,2.25,2.328125
BigScience,tldr-444,original,0.993749976158142,2.484375,2.5
OpenAI,tldr-444,original,0.708053708076477,1.6484375,2.328125
OpenAI,tldr-445,original,0.8516949415206909,1.5703125,1.84375
Tsinghua,tldr-445,original,0.8934426307678223,1.703125,1.90625
Human,tldr-445,original,0.913294792175293,2.46875,2.703125
LLAMA,tldr-445,original,0.7279411554336548,1.546875,2.125
BigScience,tldr-445,original,1.0478723049163818,3.078125,2.9375
Human,tldr-446,original,0.9015747904777528,1.7890625,1.984375
Eleuther-AI,tldr-446,original,0.9815950989723206,2.5,2.546875
Tsinghua,tldr-446,original,0.7420814633369446,1.28125,1.7265625
BigScience,tldr-446,original,1.0229885578155518,2.78125,2.71875
OpenAI,tldr-446,original,0.7860465049743652,1.3203125,1.6796875
LLAMA,tldr-446,original,0.9469696879386902,1.953125,2.0625
LLAMA,tldr-447,original,0.7977941036224365,1.6953125,2.125
Eleuther-AI,tldr-447,original,1.0689655542373655,2.90625,2.71875
Human,tldr-447,original,0.949367105960846,2.34375,2.46875
BigScience,tldr-447,original,1.0446927547454834,2.921875,2.796875
OpenAI,tldr-447,original,0.8701298832893372,2.09375,2.40625
Tsinghua,tldr-447,original,0.7419354915618896,1.796875,2.421875
Tsinghua,tldr-448,original,0.8695651888847351,2.5,2.875
Eleuther-AI,tldr-448,original,1.1111111640930176,2.96875,2.671875
LLAMA,tldr-448,original,0.8601398468017578,1.921875,2.234375
BigScience,tldr-448,original,1.1045751571655271,2.640625,2.390625
Human,tldr-448,original,1.0259740352630615,2.46875,2.40625
OpenAI,tldr-448,original,0.7267080545425415,1.828125,2.515625
Human,tldr-449,original,0.9523809552192688,2.8125,2.953125
Tsinghua,tldr-449,original,0.9589743614196776,2.921875,3.046875
Eleuther-AI,tldr-449,original,1.127450942993164,3.59375,3.1875
