source,key,version_name,binoScore,ppl,xppl
BigScience,wp-495,original,1.0315788984298706,3.0625,2.96875
PaLM,wp-495,original,0.6604651212692261,1.109375,1.6796875
OpenAI,wp-495,original,0.7853107452392578,2.171875,2.765625
Eleuther-AI,wp-495,original,1.1173468828201294,3.421875,3.0625
Tsinghua,wp-495,original,0.7020547986030579,1.6015625,2.28125
LLAMA,wp-495,original,0.7613636255264282,1.5703125,2.0625
LLAMA,wp-496,original,0.7773972749710083,1.7734375,2.28125
Human,wp-496,original,0.9893617033958436,2.90625,2.9375
Tsinghua,wp-496,original,0.7789115905761719,0.89453125,1.1484375
Eleuther-AI,wp-496,original,1.0973451137542725,3.875,3.53125
BigScience,wp-496,original,0.9754902124404908,3.109375,3.1875
OpenAI,wp-496,original,0.8430232405662537,2.265625,2.6875
OpenAI,wp-497,original,0.6200873255729675,2.21875,3.578125
BigScience,wp-497,original,1.046632170677185,3.15625,3.015625
LLAMA,wp-497,original,0.72826087474823,2.09375,2.875
Eleuther-AI,wp-497,original,1.063829779624939,3.90625,3.671875
Human,wp-497,original,1.0089685916900637,3.515625,3.484375
Tsinghua,wp-497,original,0.7511961460113525,2.453125,3.265625
BigScience,wp-498,original,1.0659340620040894,3.03125,2.84375
Eleuther-AI,wp-498,original,1.118811845779419,3.53125,3.15625
OpenAI,wp-498,original,0.9575471878051758,3.171875,3.3125
Human,wp-498,original,1.0394089221954346,3.296875,3.171875
Tsinghua,wp-498,original,0.754601240158081,1.921875,2.546875
LLAMA,wp-498,original,0.826241135597229,1.8203125,2.203125
LLAMA,wp-499,original,0.765625,1.9140625,2.5
Tsinghua,wp-499,original,0.7412280440330505,1.3203125,1.78125
BigScience,wp-499,original,0.9649999737739564,3.015625,3.125
Human,wp-499,original,1.0,3.4375,3.4375
OpenAI,wp-499,original,0.8855421543121338,2.296875,2.59375
OpenAI,wp-500,original,0.8356807231903076,2.78125,3.328125
Tsinghua,wp-500,original,0.7350427508354187,0.671875,0.9140625
Human,wp-500,original,1.0,2.75,2.75
Eleuther-AI,wp-500,original,1.0881056785583496,3.859375,3.546875
PaLM,wp-500,original,0.6680498123168945,1.2578125,1.8828125
LLAMA,wp-500,original,0.7727272510528564,1.0625,1.375
BigScience,wp-500,original,1.0463917255401611,3.171875,3.03125
Human,wp-501,original,1.065727710723877,3.546875,3.328125
LLAMA,wp-501,original,0.7527472376823425,2.140625,2.84375
Tsinghua,wp-501,original,0.7543859481811523,2.015625,2.671875
BigScience,wp-501,original,1.0824742317199707,3.28125,3.03125
OpenAI,wp-501,original,0.7329545617103577,2.015625,2.75
Eleuther-AI,wp-501,original,1.077519416809082,4.34375,4.03125
Tsinghua,wp-502,original,0.7161290049552917,1.734375,2.421875
BigScience,wp-502,original,1.0053476095199585,2.9375,2.921875
Human,wp-502,original,0.91304349899292,2.296875,2.515625
LLAMA,wp-502,original,0.7242646813392639,1.5390625,2.125
OpenAI,wp-502,original,0.6538461446762085,1.9921875,3.046875
Eleuther-AI,wp-502,original,1.1367521286010742,4.15625,3.65625
OpenAI,wp-503,original,0.7074074149131775,1.4921875,2.109375
Human,wp-503,original,1.0279330015182495,2.875,2.796875
Tsinghua,wp-503,original,0.7377622127532959,1.6484375,2.234375
BigScience,wp-503,original,1.0621469020843506,2.9375,2.765625
LLAMA,wp-503,original,0.7242424488067627,1.8671875,2.578125
LLAMA,wp-504,original,0.7721518874168396,1.90625,2.46875
PaLM,wp-504,original,0.670634925365448,1.3203125,1.96875
OpenAI,wp-504,original,0.78125,1.7578125,2.25
BigScience,wp-504,original,1.0299999713897705,3.21875,3.125
Tsinghua,wp-504,original,0.7651006579399109,1.78125,2.328125
Human,wp-504,original,1.0108108520507812,2.921875,2.890625
Tsinghua,wp-505,original,0.7321428656578064,1.6015625,2.1875
OpenAI,wp-505,original,0.6419752836227417,1.625,2.53125
BigScience,wp-505,original,1.0502512454986572,3.265625,3.109375
Human,wp-505,original,0.9642857313156128,2.953125,3.0625
LLAMA,wp-505,original,0.759036123752594,1.4765625,1.9453125
Eleuther-AI,wp-506,original,1.1872146129608154,4.0625,3.421875
OpenAI,wp-506,original,0.6354680061340332,2.015625,3.171875
BigScience,wp-506,original,0.939226508140564,2.65625,2.828125
LLAMA,wp-506,original,0.868686854839325,2.6875,3.09375
Human,wp-506,original,1.0060975551605225,2.578125,2.5625
Tsinghua,wp-506,original,0.7871485948562622,1.53125,1.9453125
BigScience,wp-507,original,1.0412371158599854,3.15625,3.03125
Eleuther-AI,wp-507,original,1.2072539329528809,3.640625,3.015625
Tsinghua,wp-507,original,0.7551724314689636,1.7109375,2.265625
OpenAI,wp-507,original,0.7591463327407837,1.9453125,2.5625
LLAMA,wp-507,original,0.7318840622901917,1.578125,2.15625
Human,wp-507,original,1.004672884941101,3.359375,3.34375
BigScience,wp-508,original,0.938144326210022,2.84375,3.03125
Tsinghua,wp-508,original,0.6096938848495483,0.46679688,0.765625
PaLM,wp-508,original,0.6714285612106323,1.1015625,1.640625
OpenAI,wp-508,original,0.7177914381027222,1.828125,2.546875
LLAMA,wp-508,original,0.75,1.78125,2.375
Human,wp-508,original,1.0113636255264282,2.78125,2.75
LLAMA,wp-509,original,0.7104072570800781,1.2265625,1.7265625
OpenAI,wp-509,original,0.739130437374115,1.59375,2.15625
Human,wp-509,original,1.0,3.0,3.0
Tsinghua,wp-509,original,0.7387096881866455,1.7890625,2.421875
Eleuther-AI,wp-509,original,1.0333333015441897,2.90625,2.8125
BigScience,wp-509,original,1.0913978815078735,3.171875,2.90625
OpenAI,wp-510,original,0.6851851940155029,1.4453125,2.109375
Eleuther-AI,wp-510,original,1.051948070526123,5.0625,4.8125
Tsinghua,wp-510,original,0.7192307710647583,1.4609375,2.03125
LLAMA,wp-510,original,0.783088207244873,1.6640625,2.125
Human,wp-510,original,0.9781420826911926,2.796875,2.859375
BigScience,wp-510,original,1.2044198513031006,3.40625,2.828125
PaLM,wp-510,original,0.678260862827301,1.21875,1.796875
BigScience,wp-511,original,1.0047619342803955,3.296875,3.28125
Tsinghua,wp-511,original,0.7666666507720947,1.796875,2.34375
OpenAI,wp-511,original,0.8857142925262451,2.421875,2.734375
LLAMA,wp-511,original,0.7283950448036194,1.84375,2.53125
Human,wp-511,original,0.907216489315033,2.75,3.03125
Eleuther-AI,wp-511,original,1.1872146129608154,4.0625,3.421875
LLAMA,wp-512,original,0.7540983557701111,2.15625,2.859375
Human,wp-512,original,0.9346733689308168,2.90625,3.109375
Tsinghua,wp-512,original,0.7338129281997681,1.59375,2.171875
BigScience,wp-512,original,0.954954981803894,3.3125,3.46875
OpenAI,wp-512,original,0.7885462641716003,2.796875,3.546875
OpenAI,wp-513,original,0.7263513803482056,1.6796875,2.3125
Eleuther-AI,wp-513,original,1.0544553995132446,3.328125,3.15625
BigScience,wp-513,original,1.0765550136566162,3.515625,3.265625
Tsinghua,wp-513,original,0.699999988079071,1.1484375,1.640625
Human,wp-513,original,1.047619104385376,3.4375,3.28125
LLAMA,wp-513,original,0.7870370149612427,1.9921875,2.53125
Tsinghua,wp-514,original,0.8045454621315002,2.765625,3.4375
OpenAI,wp-514,original,0.8531073331832886,2.359375,2.765625
Human,wp-514,original,0.9057971239089966,1.953125,2.15625
Eleuther-AI,wp-514,original,0.9649999737739564,3.015625,3.125
LLAMA,wp-514,original,0.7832512259483337,1.2421875,1.5859375
PaLM,wp-514,original,0.65625,1.640625,2.5
Human,wp-515,original,1.02173912525177,2.9375,2.875
Tsinghua,wp-515,original,0.7601351141929626,1.7578125,2.3125
BigScience,wp-515,original,1.0847457647323608,3.0,2.765625
OpenAI,wp-515,original,0.7452830076217651,1.8515625,2.484375
LLAMA,wp-515,original,0.7535714507102966,1.6484375,2.1875
LLAMA,wp-516,original,0.6666666865348816,1.125,1.6875
Eleuther-AI,wp-516,original,1.0902255773544312,4.53125,4.15625
Human,wp-516,original,1.0322580337524414,3.5,3.390625
OpenAI,wp-516,original,0.6536458134651184,1.9609375,3.0
Tsinghua,wp-516,original,0.7591623067855835,2.265625,2.984375
BigScience,wp-516,original,1.0432692766189575,3.390625,3.25
OpenAI,wp-517,original,1.020100474357605,3.171875,3.109375
LLAMA,wp-517,original,0.7455621361732483,1.96875,2.640625
Tsinghua,wp-517,original,0.7208333611488342,1.3515625,1.875
PaLM,wp-517,original,0.6969696879386902,1.2578125,1.8046875
BigScience,wp-517,original,0.8975609540939331,2.875,3.203125
Human,wp-517,original,1.017241358757019,2.765625,2.71875
Human,wp-518,original,1.033707857131958,2.875,2.78125
Tsinghua,wp-518,original,0.6977611780166626,1.4609375,2.09375
OpenAI,wp-518,original,0.7844311594963074,2.046875,2.609375
PaLM,wp-518,original,0.6278026700019836,1.09375,1.7421875
Eleuther-AI,wp-518,original,1.0333333015441897,3.390625,3.28125
LLAMA,wp-518,original,0.7860082387924194,1.4921875,1.8984375
Eleuther-AI,wp-519,original,1.1240310668945312,4.53125,4.03125
Human,wp-519,original,1.0631067752838137,3.421875,3.21875
OpenAI,wp-519,original,0.8883248567581177,2.734375,3.078125
Tsinghua,wp-519,original,0.7828282713890076,2.421875,3.09375
LLAMA,wp-519,original,0.8057143092155457,2.203125,2.734375
Eleuther-AI,wp-520,original,1.052401781082153,3.765625,3.578125
Human,wp-520,original,0.9723502397537231,3.296875,3.390625
LLAMA,wp-520,original,0.7763975262641907,1.953125,2.515625
OpenAI,wp-520,original,0.7135416865348816,2.140625,3.0
BigScience,wp-520,original,1.024271845817566,3.296875,3.21875
Tsinghua,wp-520,original,0.7677165269851685,1.5234375,1.984375
Human,wp-521,original,1.0232558250427246,2.75,2.6875
LLAMA,wp-521,original,0.7674418687820435,2.0625,2.6875
OpenAI,wp-521,original,0.7582417726516724,2.15625,2.84375
BigScience,wp-521,original,1.0782122611999512,3.015625,2.796875
Tsinghua,wp-521,original,0.8994975090026855,2.796875,3.109375
Eleuther-AI,wp-521,original,1.172042965888977,3.40625,2.90625
Human,wp-522,original,1.0338164567947388,3.34375,3.234375
BigScience,wp-522,original,1.0047847032546997,3.28125,3.265625
LLAMA,wp-522,original,1.0198019742965698,3.21875,3.15625
OpenAI,wp-522,original,0.7971014380455017,2.578125,3.234375
Eleuther-AI,wp-522,original,1.0673575401306152,3.21875,3.015625
Tsinghua,wp-522,original,0.7305194735527039,1.7578125,2.40625
Human,wp-523,original,0.9726775884628296,2.78125,2.859375
OpenAI,wp-523,original,0.7203390002250671,1.9921875,2.765625
BigScience,wp-523,original,1.0449999570846558,3.265625,3.125
LLAMA,wp-523,original,0.7225130796432495,2.15625,2.984375
Tsinghua,wp-523,original,0.7382199168205261,2.203125,2.984375
Eleuther-AI,wp-523,original,1.0666667222976685,4.5,4.21875
Tsinghua,wp-524,original,0.7797619104385376,2.046875,2.625
Human,wp-524,original,1.0051813125610352,3.03125,3.015625
LLAMA,wp-524,original,0.7705479264259338,1.7578125,2.28125
OpenAI,wp-524,original,0.8539325594902039,2.375,2.78125
BigScience,wp-524,original,1.086705207824707,2.9375,2.703125
LLAMA,wp-525,original,0.7108433842658997,1.3828125,1.9453125
Tsinghua,wp-525,original,0.7058823704719543,1.21875,1.7265625
BigScience,wp-525,original,0.9748743772506714,3.03125,3.109375
OpenAI,wp-525,original,0.7846890091896057,2.5625,3.265625
Human,wp-525,original,1.0225225687026978,3.546875,3.46875
Human,wp-526,original,0.9873417615890504,2.4375,2.46875
BigScience,wp-526,original,1.0730336904525757,2.984375,2.78125
LLAMA,wp-526,original,0.7620967626571655,1.4765625,1.9375
OpenAI,wp-526,original,0.7664233446121216,1.640625,2.140625
Eleuther-AI,wp-526,original,1.242424249649048,3.84375,3.09375
Tsinghua,wp-526,original,0.753125011920929,1.8828125,2.5
LLAMA,wp-527,original,0.7941176295280457,1.6875,2.125
Human,wp-527,original,0.9950739145278932,3.15625,3.171875
BigScience,wp-527,original,1.0,3.0625,3.0625
OpenAI,wp-527,original,0.8756476640701294,2.640625,3.015625
Tsinghua,wp-527,original,0.7763158082962036,1.84375,2.375
OpenAI,wp-528,original,0.9112426042556764,2.40625,2.640625
Human,wp-528,original,0.9942857027053832,2.71875,2.734375
Tsinghua,wp-528,original,0.6866952776908875,1.25,1.8203125
BigScience,wp-528,original,0.9728260636329652,2.796875,2.875
LLAMA,wp-528,original,0.7773722410202026,1.6640625,2.140625
OpenAI,wp-529,original,0.6855345964431763,1.703125,2.484375
LLAMA,wp-529,original,0.7553957104682922,1.640625,2.171875
Human,wp-529,original,0.9668874144554138,2.28125,2.359375
BigScience,wp-529,original,1.0481927394866943,2.71875,2.59375
Tsinghua,wp-529,original,0.6925675868988037,1.6015625,2.3125
LLAMA,wp-530,original,0.7873563170433044,2.140625,2.71875
Eleuther-AI,wp-530,original,1.1456310749053955,3.6875,3.21875
OpenAI,wp-530,original,0.8128078579902649,2.578125,3.171875
Human,wp-530,original,0.976047933101654,2.546875,2.609375
PaLM,wp-530,original,0.7251908183097839,1.484375,2.046875
Tsinghua,wp-530,original,0.782608687877655,1.96875,2.515625
BigScience,wp-530,original,1.1293532848358154,3.546875,3.140625
Human,wp-531,original,0.9177215099334716,2.265625,2.46875
PaLM,wp-531,original,0.6576576828956604,1.140625,1.734375
Eleuther-AI,wp-531,original,1.0392156839370728,3.3125,3.1875
BigScience,wp-531,original,0.9679144620895386,2.828125,2.921875
LLAMA,wp-531,original,0.7288732528686523,1.6171875,2.21875
OpenAI,wp-531,original,0.6666666865348816,1.46875,2.203125
Tsinghua,wp-531,original,0.6941747665405273,1.1171875,1.609375
Human,wp-532,original,0.9567567706108092,2.765625,2.890625
OpenAI,wp-532,original,0.6940789222717285,1.6484375,2.375
Tsinghua,wp-532,original,0.7570850253105164,1.4609375,1.9296875
LLAMA,wp-532,original,0.6779661178588867,1.25,1.84375
BigScience,wp-532,original,1.010928988456726,2.890625,2.859375
LLAMA,wp-533,original,0.7404580116271973,1.515625,2.046875
Human,wp-533,original,0.9753086566925048,2.46875,2.53125
OpenAI,wp-533,original,0.7528089880943298,2.09375,2.78125
Tsinghua,wp-533,original,0.7018072009086609,1.8203125,2.59375
BigScience,wp-533,original,0.9836065769195556,2.8125,2.859375
OpenAI,wp-534,original,0.7068965435028076,1.6015625,2.265625
Human,wp-534,original,1.034482717514038,2.34375,2.265625
Eleuther-AI,wp-534,original,1.0942407846450806,3.265625,2.984375
BigScience,wp-534,original,1.0301507711410522,3.203125,3.109375
Tsinghua,wp-534,original,0.6797752976417542,1.890625,2.78125
LLAMA,wp-534,original,0.7627737522125244,1.6328125,2.140625
BigScience,wp-535,original,1.0714285373687744,3.046875,2.84375
Tsinghua,wp-535,original,0.688524603843689,0.984375,1.4296875
LLAMA,wp-535,original,0.7301587462425232,2.15625,2.953125
OpenAI,wp-535,original,0.678787887096405,1.75,2.578125
Human,wp-535,original,0.9521276354789734,2.796875,2.9375
LLAMA,wp-536,original,0.7702702879905701,1.78125,2.3125
BigScience,wp-536,original,1.0199004411697388,3.203125,3.140625
Tsinghua,wp-536,original,0.7026143670082092,1.6796875,2.390625
Human,wp-536,original,0.9707602262496948,2.59375,2.671875
OpenAI,wp-536,original,0.7204968929290771,1.8125,2.515625
Eleuther-AI,wp-537,original,1.205607533454895,4.03125,3.34375
LLAMA,wp-537,original,0.930481255054474,2.71875,2.921875
Human,wp-537,original,0.9754902124404908,3.109375,3.1875
Tsinghua,wp-537,original,0.7158470153808594,1.0234375,1.4296875
BigScience,wp-537,original,1.0609136819839478,3.265625,3.078125
OpenAI,wp-537,original,0.9489796161651612,2.90625,3.0625
OpenAI,wp-538,original,0.6707819104194641,2.546875,3.796875
Eleuther-AI,wp-538,original,0.9624413251876832,3.203125,3.328125
Tsinghua,wp-538,original,0.6446540951728821,0.80078125,1.2421875
BigScience,wp-538,original,1.004672884941101,3.359375,3.34375
Human,wp-538,original,0.9549999833106996,2.984375,3.125
LLAMA,wp-538,original,0.7816455960273743,1.9296875,2.46875
Eleuther-AI,wp-539,original,1.1682692766189575,3.796875,3.25
LLAMA,wp-539,original,0.7309941649436951,1.953125,2.671875
Tsinghua,wp-539,original,0.7344827651977539,1.6640625,2.265625
Human,wp-539,original,0.9950000047683716,3.109375,3.125
OpenAI,wp-539,original,0.8191489577293396,2.40625,2.9375
BigScience,wp-539,original,1.0394736528396606,3.703125,3.5625
Eleuther-AI,wp-540,original,1.041284441947937,3.546875,3.40625
LLAMA,wp-540,original,0.7929936051368713,1.9453125,2.453125
BigScience,wp-540,original,1.116161584854126,3.453125,3.09375
Tsinghua,wp-540,original,0.7660818696022034,2.046875,2.671875
OpenAI,wp-540,original,0.8976744413375854,3.015625,3.359375
Human,wp-540,original,0.9455445408821106,2.984375,3.15625
BigScience,wp-541,original,1.039801001548767,3.265625,3.140625
Tsinghua,wp-541,original,0.7419354915618896,2.15625,2.90625
Human,wp-541,original,1.0673575401306152,3.21875,3.015625
LLAMA,wp-541,original,0.7268041372299194,2.203125,3.03125
OpenAI,wp-541,original,0.6974359154701233,2.125,3.046875
BigScience,wp-542,original,1.048128366470337,3.0625,2.921875
Human,wp-542,original,0.979899525642395,3.046875,3.109375
LLAMA,wp-542,original,0.8251366019248962,2.359375,2.859375
Eleuther-AI,wp-542,original,1.1688311100006104,4.21875,3.609375
Tsinghua,wp-542,original,0.7423076629638672,1.5078125,2.03125
OpenAI,wp-542,original,0.6448087692260742,1.84375,2.859375
Eleuther-AI,wp-543,original,1.1804877519607544,3.78125,3.203125
BigScience,wp-543,original,0.8020304441452026,2.46875,3.078125
OpenAI,wp-543,original,0.7634730339050293,1.9921875,2.609375
Tsinghua,wp-543,original,0.7096773982048035,1.71875,2.421875
LLAMA,wp-543,original,0.7598684430122375,1.8046875,2.375
Human,wp-543,original,0.9532163739204408,2.546875,2.671875
LLAMA,wp-544,original,0.739130437374115,1.59375,2.15625
Human,wp-544,original,0.9534883499145508,2.5625,2.6875
BigScience,wp-544,original,1.0437158346176147,2.984375,2.859375
Tsinghua,wp-544,original,0.6807692050933838,1.3828125,2.03125
OpenAI,wp-544,original,0.6757575869560242,1.7421875,2.578125
Eleuther-AI,wp-545,original,0.9282868504524232,3.640625,3.921875
Tsinghua,wp-545,original,0.7152777910232544,1.609375,2.25
Human,wp-545,original,0.928909957408905,3.0625,3.296875
BigScience,wp-545,original,0.9324324131011964,3.234375,3.46875
LLAMA,wp-545,original,0.753333330154419,1.765625,2.34375
OpenAI,wp-545,original,0.585185170173645,2.46875,4.21875
Human,wp-546,original,0.889502763748169,2.515625,2.828125
Tsinghua,wp-546,original,0.7156398296356201,1.1796875,1.6484375
LLAMA,wp-546,original,0.7342657446861267,1.640625,2.234375
OpenAI,wp-546,original,0.7482269406318665,1.6484375,2.203125
Eleuther-AI,wp-546,original,1.2336448431015017,4.125,3.34375
BigScience,wp-546,original,1.0090090036392212,3.5,3.46875
OpenAI,wp-547,original,0.7204968929290771,1.8125,2.515625
Human,wp-547,original,1.0,3.203125,3.203125
Tsinghua,wp-547,original,0.765625,1.9140625,2.5
Eleuther-AI,wp-547,original,1.25,3.4375,2.75
